,host,tool,indent,user,time,method,request_path,status,size,referer,agent
37,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.aspx HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
38,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
39,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
40,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.htm HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
41,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.htm HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
42,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.html HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
43,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.html HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
44,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.jsp HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
45,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.jsp HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
46,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
47,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
48,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.pl HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
49,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.pl HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
50,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.txt HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
51,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin.txt HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
52,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
53,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
54,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin_/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
55,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin_/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
56,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin_files/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
57,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin_files/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
58,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin1/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
59,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/admin1/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
60,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/adminadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
61,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/adminadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
62,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/administration/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
63,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/administration/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
64,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/administrator/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
65,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/administrator/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
66,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/apache.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
67,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/apache.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
68,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/app.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
69,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/app.conf HTTP/1.1,404,158,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
70,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/app.config HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
71,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/app.config HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
72,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/application.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
73,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/application.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
74,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/auth.inc HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
75,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/auth.inc HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
76,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/awstats/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
77,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/awstats/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
78,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/axis/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
79,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/axis/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
80,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/axis2/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
81,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/axis2/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
82,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/backup/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
83,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/backup/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
84,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/c99.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
85,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/c99.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
86,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/c99shell.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
87,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/c99shell.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
88,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/cmdasp.asp HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
89,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/cmdasp.asp HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
90,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/common.inc HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
91,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/common.inc HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
92,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/config/database.yml HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
93,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/config/database.yml HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
94,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/controlpanel/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
95,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/controlpanel/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
96,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/cpanel/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
97,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/cpanel/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
98,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/data.mdb HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
99,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/data.mdb HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
100,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/database.inc HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
101,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/DAws.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
102,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/DAws.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
103,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/db.mdb HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
104,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/db.mdb HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
105,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/dbninja/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
106,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/dbninja/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
107,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/en.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
108,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/en.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
109,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/example.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
110,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/example.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
111,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/fpadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
112,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/fpadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
113,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/httpd.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
114,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/httpd.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
115,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/httpd-vhosts.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
116,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/httpd-vhosts.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
117,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/iisadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
118,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/iisadmin/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
119,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/isqlplus/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
120,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/isqlplus/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
121,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/local.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
122,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/local.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
123,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/login.inc HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
124,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/login.inc HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
125,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/management/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
126,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/management/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
127,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/manager/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
128,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/manager/ HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
129,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/moadmin.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
130,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/moadmin.php HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
131,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/modules.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
132,192.168.4.164,netsparker,-,-,22/Dec/2016:15:19:07 +0300,HEAD,/DVWA/modules.conf HTTP/1.1,404,139,-,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.16 Safari/537.36"""
